,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome,embed_idx
2038,5.2,2.2,41.5,6.7,21.1,0.0,49.8,0.0,1.9,2.2,0.4254,2.3,-4.305745720104692,2172
2039,7.1,16.0,25.8,16.9,11.7,11.3,95.8,5.0,9.5,16.9,0.9065,21.7,42.717658539203,2173
2040,0.8,17.4,29.9,11.1,7.9,1.9,42.2,0.0,0.5,1.0,0.3497,8.0,11.583980063106711,2174
2041,13.7,23.6,18.1,15.8,0.2,0.0,6.0,0.0,0.5,9.4,0.0089,4.8,16.907877229646424,2175
2042,3.2,8.6,18.1,6.5,3.6,2.5,40.2,32.7,2.9,3.6,0.3259,6.4,8.365348449351286,2176
2043,5.2,5.3,28.4,8.7,11.9,46.2,99.7,61.3,21.6,21.1,0.9857,45.6,45.70630045727975,2177
2044,0.0,18.5,25.8,20.7,0.0,2.1,0.0,0.0,0.0,10.7,0.0,5.3,12.195800655378536,2178
2045,1.9,26.4,16.4,21.7,1.1,0.8,37.4,23.5,12.6,12.4,0.2903,17.1,29.265730493624375,2179
2046,2.9,3.5,5.8,7.4,0.0,0.7,42.4,94.2,8.8,0.4,0.3519,6.5,13.653563789336811,2180
2047,1.5,15.5,28.2,4.8,4.7,8.2,62.2,24.4,11.7,8.6,0.5475,10.5,22.53266958217656,2181
2048,1.2,6.8,30.7,8.2,12.3,5.8,88.1,4.4,1.7,18.3,0.7989,29.3,43.530436526046614,2182
2049,2.1,3.7,36.8,5.7,7.7,2.9,52.5,5.1,1.3,2.5,0.4541,7.7,5.0892112489085255,2183
2050,4.1,28.0,15.0,16.9,2.8,0.3,4.7,0.7,2.2,26.4,0.0053,13.9,21.032056011005732,2185
2051,5.3,26.8,18.8,15.8,6.5,1.1,18.2,9.8,1.1,15.3,0.0862,9.4,11.882387052862356,2186
2052,5.9,20.6,23.7,14.3,7.8,10.4,96.1,4.7,6.0,11.2,0.9118,26.4,46.817953542914665,2187
2053,5.7,19.8,19.6,29.6,8.4,3.7,61.7,0.0,0.0,28.6,0.5429,16.5,41.693520315895015,2188
2054,6.3,14.1,27.9,9.2,13.1,10.2,31.6,22.9,6.2,4.3,0.2243,19.9,25.96918006461847,2189
2055,1.8,4.2,16.4,1.5,6.8,5.7,66.6,45.5,6.5,1.6,0.5897,0.3,8.957671033126857,2190
2056,8.7,32.7,19.2,15.6,1.9,0.5,15.0,1.2,1.6,15.0,0.0577,10.7,19.083026577006457,2191
2057,3.4,20.6,25.6,16.9,1.4,15.3,80.9,0.0,2.8,37.1,0.7224,23.6,27.166294279034673,2192
2058,1.0,8.3,17.7,3.1,12.3,1.9,47.2,32.4,14.1,4.5,0.3987,7.0,30.006504629606653,2193
2059,5.2,15.8,24.2,11.4,2.6,1.6,21.5,0.0,2.7,2.4,0.1193,4.6,13.29042450435636,2194
2060,5.0,17.1,26.8,9.7,5.3,7.1,60.1,14.3,3.0,16.5,0.5275,20.6,25.809750028212907,2195
2061,2.8,10.8,27.6,10.0,0.5,4.1,39.3,0.0,1.7,2.9,0.3141,9.4,2.8837238699174987,2196
2062,4.5,10.5,28.5,6.5,19.1,32.4,89.5,32.4,13.4,21.5,0.8154,30.3,52.16701489479348,2197
2063,5.8,12.8,28.3,3.8,2.2,1.7,37.6,15.7,2.3,1.2,0.2925,1.3,5.814504059913603,2198
2064,0.0,8.3,35.7,16.0,7.5,12.0,73.3,0.0,1.4,20.3,0.6488,39.8,16.38302422911403,2199
2065,3.2,8.1,32.0,8.5,10.1,2.3,86.6,18.2,5.7,8.0,0.7799,11.5,30.083140633696267,2200
2066,0.0,10.0,27.0,17.7,10.1,10.5,84.0,24.2,12.7,23.8,0.7519,24.7,31.406974204957333,2201
2067,3.9,4.6,31.2,2.9,0.0,1.4,35.7,0.0,0.0,2.0,0.2697,12.9,4.138826514859565,2202
2068,7.9,6.4,25.2,5.0,5.4,4.9,44.5,43.4,0.0,3.2,0.3728,14.1,9.070604848389014,2203
2069,1.7,19.3,24.1,18.5,0.0,0.0,10.8,0.0,0.0,16.7,0.0286,6.6,17.06186664136598,2204
2070,7.6,9.9,26.9,5.5,3.7,2.3,34.5,0.0,0.6,2.6,0.257,4.1,7.303431351561878,2205
2071,4.3,15.8,21.3,16.4,10.0,12.3,95.8,1.5,18.9,32.6,0.9065,40.3,39.17564132906168,2206
2072,2.3,2.4,37.6,4.3,19.1,40.3,92.5,82.9,13.3,28.7,0.8566,41.6,46.79194064449396,2207
2073,9.6,11.2,15.5,12.4,4.7,4.5,64.3,10.6,2.3,7.3,0.5682,18.1,20.725715695867137,2208
2074,6.5,10.8,43.5,21.1,28.2,10.2,95.2,37.4,45.2,23.9,0.8982,34.7,55.5963715596716,2209
2075,3.9,1.4,21.8,8.0,6.4,12.9,77.4,88.2,18.3,14.7,0.6891,20.2,36.72888174922444,2210
2076,0.0,10.8,21.8,9.7,8.0,16.9,96.0,26.6,0.0,16.6,0.9103,16.7,17.622631492742514,2211
2077,5.3,13.0,25.5,18.0,4.2,0.6,41.8,0.0,8.2,4.7,0.3452,15.1,29.33280358237311,2212
2078,6.0,7.6,28.9,11.3,13.1,3.4,77.2,43.6,11.1,13.0,0.6871,7.7,33.79931197739656,2213
2079,7.3,11.5,28.6,11.8,3.3,4.4,55.0,8.4,6.0,5.3,0.4797,10.2,13.232572931000693,2214
2080,3.4,4.4,15.3,4.9,5.7,4.1,36.9,31.5,13.6,20.4,0.2842,11.3,41.09920641732471,2215
2081,6.4,16.4,23.6,17.1,7.8,1.1,33.7,9.8,7.8,10.8,0.2478,9.7,14.91386229478654,2216
2082,5.1,15.6,22.8,15.2,7.9,3.2,37.8,0.0,1.5,7.8,0.2956,6.2,20.690210732381757,2217
2083,4.4,5.5,32.7,7.6,11.1,1.6,45.4,7.5,0.9,3.6,0.3823,1.9,19.75096689098634,2218
2084,10.1,8.7,25.1,7.8,10.5,3.4,86.2,33.1,10.5,1.6,0.7758,12.2,22.594893644708797,2219
2085,3.3,16.8,22.4,12.0,0.0,4.0,24.9,0.8,2.5,10.1,0.1546,15.7,19.659382969734477,2220
2086,9.0,9.9,26.5,20.1,7.1,3.6,26.9,0.7,2.2,11.8,0.1748,17.3,19.726575934904943,2221
2087,11.6,15.3,31.9,20.1,8.0,4.8,71.7,2.0,10.2,24.9,0.6354,26.0,41.70542253835234,2222
2088,3.6,4.9,35.6,6.3,4.3,1.0,20.4,2.2,0.0,5.3,0.1072,5.4,7.3303879878670575,2223
2089,2.1,16.2,25.3,12.0,4.6,4.4,37.0,19.6,6.9,8.3,0.2849,6.7,11.120530974434546,2224
2090,0.2,11.1,33.1,13.3,13.2,21.4,94.5,67.2,6.9,8.1,0.8855,36.5,49.23940056829171,2225
2091,2.4,16.8,21.4,13.6,4.5,0.8,20.4,0.0,1.2,4.4,0.1072,7.1,6.565109400462739,2226
2092,5.3,13.6,25.6,16.5,6.5,13.5,96.6,2.6,15.1,18.3,0.9241,37.7,42.993439424552214,2227
2093,1.9,19.7,22.3,9.5,0.0,1.1,22.8,0.0,0.7,1.7,0.1327,2.2,1.0246232060196685,2228
2094,12.1,3.3,27.7,13.2,10.8,7.1,68.4,34.3,12.3,17.8,0.605,23.2,47.73327049058217,2229
2095,7.3,4.8,32.8,7.0,4.0,6.4,52.8,8.0,10.1,2.6,0.4571,7.7,8.636942717313062,2230
2096,3.0,3.0,29.7,5.8,3.8,2.8,49.2,13.6,0.0,0.0,0.4204,4.0,21.41647584956056,2231
2097,4.7,18.8,20.0,15.1,5.0,3.3,59.0,0.0,0.0,7.7,0.518,4.5,17.453425297770846,2232
2098,3.2,8.8,34.1,3.0,3.0,1.8,67.3,0.0,1.6,0.2,0.5958,7.5,3.811637992681714,2233
2099,2.2,13.5,18.6,7.4,2.1,4.6,35.7,0.7,0.0,1.7,0.2697,2.2,21.470560752510615,2234
2100,3.9,6.3,34.1,8.4,18.6,13.9,65.5,41.4,3.0,33.2,0.581,15.1,46.13557483692362,2236
2101,7.1,14.4,22.9,7.1,9.8,7.3,68.6,0.0,1.4,4.8,0.6067,11.6,12.092943141389997,2237
2102,0.8,8.0,35.5,13.2,2.3,0.6,47.2,8.0,4.4,0.9,0.3987,3.8,11.430262006803186,2238
2103,6.9,15.9,27.7,8.5,4.9,5.0,62.9,6.9,0.0,3.4,0.5546,8.2,19.573277274920347,2239
2104,2.0,10.8,29.8,2.2,1.3,0.9,13.5,0.0,0.0,2.5,0.048,0.8,0.489595066446594,2240
2105,5.7,17.6,23.2,15.5,8.4,2.1,62.7,1.7,5.0,13.9,0.5529,20.1,18.23956897248941,2241
2106,3.9,14.6,29.9,19.8,11.1,0.9,33.9,0.0,11.8,12.7,0.2497,27.7,35.48046458622922,2242
2107,3.3,9.4,31.8,7.1,11.0,19.1,79.5,19.0,5.0,25.3,0.7093,31.0,38.45287292590977,2243
2108,1.3,15.6,27.4,8.0,8.6,1.7,17.3,0.0,0.0,26.5,0.0775,8.9,17.486573232027304,2244
2109,2.8,14.2,19.6,6.8,2.6,2.0,37.4,33.5,0.0,3.3,0.2903,7.1,6.588598905045476,2245
2110,1.5,9.3,26.6,10.6,1.9,5.0,34.7,0.0,6.4,6.5,0.2589,16.4,24.14340091766699,2246
2111,2.9,1.5,25.3,0.7,3.6,7.1,85.6,71.6,6.7,4.2,0.7684,6.2,19.67761916284628,2247
2112,5.1,33.0,11.9,17.3,0.0,2.8,41.5,22.6,1.3,11.0,0.3416,8.7,10.149431375822886,2248
2113,10.1,14.1,36.6,18.6,20.3,20.2,97.6,1.9,12.0,19.6,0.9426,43.9,50.01631082266309,2249
2114,3.5,11.3,30.8,23.3,10.4,15.9,88.9,0.0,2.8,18.3,0.8081,41.2,46.5580265594307,2250
2115,8.2,18.6,26.0,20.6,9.2,1.3,23.1,1.8,2.2,22.7,0.1354,8.7,19.277814936042855,2251
2116,3.2,11.8,28.6,4.3,13.6,0.0,46.5,0.9,4.9,2.1,0.3922,1.0,6.217990681587892,2252
2117,6.4,2.3,29.4,5.7,7.7,0.0,57.6,25.4,0.0,1.6,0.506,9.3,18.0445633272292,2253
2118,8.9,44.4,9.7,21.0,0.6,1.1,19.3,7.0,1.8,10.2,0.0978,6.1,24.017668161319257,2254
2119,5.5,23.4,21.1,9.5,3.6,38.2,94.2,11.0,11.9,29.7,0.8819,48.1,43.11429194102961,2255
2120,8.3,10.2,38.2,10.9,6.9,2.5,48.0,1.2,3.4,0.8,0.4077,5.5,22.310850661391,2256
2121,9.1,17.5,28.2,20.5,22.9,1.4,27.6,1.5,6.4,18.8,0.1831,12.6,29.102244808823176,2257
2122,6.5,8.3,33.1,17.9,28.0,17.5,92.0,0.0,0.0,7.0,0.848,28.9,42.88958471838722,2258
2123,5.8,7.3,30.6,12.6,16.8,4.3,65.4,0.0,0.0,1.3,0.5808,12.5,14.27839533229294,2259
2124,3.3,21.2,18.5,10.9,1.0,2.9,40.8,0.0,2.2,32.9,0.3329,9.5,23.407626231727725,2260
2125,9.4,7.2,32.6,9.3,13.6,17.2,92.4,2.4,9.8,30.9,0.8544,31.4,45.37882117335939,2261
2126,3.9,10.0,20.6,9.0,3.1,4.8,66.2,31.1,1.2,2.6,0.5875,17.7,10.229487544374749,2262
2127,9.6,10.3,32.5,32.6,17.2,15.4,96.1,11.6,15.8,22.1,0.9118,37.6,57.46425979325018,2263
2128,3.7,8.4,30.0,3.9,4.3,15.8,81.1,0.0,0.5,0.3,0.7234,47.9,26.113841335254296,2264
2129,2.0,13.9,23.8,11.3,1.9,0.9,39.2,0.0,0.0,3.4,0.3121,4.9,4.844122238288967,2265
2130,6.4,10.0,26.4,12.8,9.0,3.4,34.5,15.9,5.6,9.6,0.257,8.8,20.12508387649161,2266
2131,5.1,3.2,30.7,12.0,32.3,0.5,72.9,0.0,3.4,1.0,0.6454,3.6,29.33485180740713,2267
2132,0.9,13.1,5.4,6.1,0.0,1.6,43.7,95.7,2.6,3.5,0.3643,7.9,-9.799897393451268,2268
2133,7.0,15.6,25.7,10.7,3.5,6.1,76.2,28.1,2.5,3.2,0.6761,3.9,13.706638180801516,2269
2134,11.9,10.2,29.6,16.3,12.0,7.0,64.1,2.2,12.9,13.9,0.5659,17.2,29.9086834217145,2270
2135,5.6,33.4,16.4,9.7,2.5,0.0,22.0,9.5,4.5,4.1,0.1238,3.1,4.001349166065014,2271
2136,6.8,16.2,22.9,14.7,10.1,16.6,53.6,3.0,4.5,32.8,0.4642,26.3,40.24982790807009,2272
2137,3.9,11.2,39.5,10.5,8.9,2.6,67.0,0.0,0.0,2.7,0.5929,8.7,6.262391780288054,2273
2138,6.1,0.1,13.3,6.7,3.1,1.0,56.5,7.8,3.7,0.0,0.4958,3.9,14.024482367508073,2274
2139,4.9,10.0,28.2,17.7,8.1,0.0,37.3,4.0,3.4,6.8,0.288,7.2,22.37979621085148,2275
2140,3.6,19.2,30.1,6.3,2.6,0.0,13.1,0.0,0.6,1.5,0.045,0.3,-2.1809346727493484,2276
2141,9.2,15.5,22.1,8.3,7.1,15.6,79.9,0.8,3.1,2.8,0.7131,33.0,28.10515268550724,2277
2142,6.3,4.0,33.4,7.3,16.3,6.1,65.0,4.0,0.8,9.3,0.5765,14.8,29.21715319635393,2278
2143,0.4,22.2,18.2,13.4,7.2,0.7,23.6,8.9,2.9,4.5,0.1397,3.4,9.263825950121785,2279
2144,14.0,26.9,24.1,16.7,7.0,0.0,22.2,0.6,9.8,26.3,0.1263,10.5,25.37166371996921,2280
2145,1.1,12.7,32.3,13.3,7.3,1.7,34.0,0.2,1.3,13.6,0.2509,15.3,19.498173789960475,2281
2146,2.4,21.9,25.8,23.2,6.1,1.5,50.2,3.3,8.0,13.5,0.4296,17.0,-4.101243457277604,2282
2147,4.7,22.9,22.3,17.4,4.5,1.6,8.6,0.0,3.1,13.6,0.0172,9.1,28.27780279553961,2283
2148,5.4,9.2,35.3,9.9,28.4,10.2,88.1,4.0,10.3,26.0,0.7989,40.3,56.08698171862606,2284
2149,4.2,7.1,30.6,6.9,8.5,1.1,39.3,3.3,2.2,5.3,0.3141,3.6,14.484507525488038,2285
2150,13.9,16.9,17.4,7.7,8.2,28.7,87.9,33.7,5.8,17.6,0.796,25.1,32.059946100275226,2286
2151,13.0,28.9,17.2,39.4,15.9,5.8,86.5,0.0,27.5,33.9,0.7792,28.0,47.896458171417265,2287
2152,0.5,20.9,23.4,9.2,5.1,0.4,11.5,0.5,6.5,13.8,0.0324,8.9,13.943379344929625,2288
2153,7.7,14.6,29.6,16.0,9.4,1.1,94.9,4.0,9.2,36.8,0.8928,25.0,36.69688678630052,2289
2154,3.6,6.6,31.8,8.3,22.2,12.8,99.3,3.2,9.5,10.3,0.9779,29.0,30.9644099577666,2290
2155,5.5,9.7,26.8,5.3,3.0,3.2,43.4,0.0,0.1,1.0,0.3601,3.5,7.285940872032769,2291
2156,3.0,18.1,23.3,8.5,4.4,0.6,8.2,0.0,0.0,14.0,0.0152,2.4,7.961796631047275,2292
2157,7.4,17.0,34.0,20.5,10.1,7.8,88.3,15.4,6.0,50.0,0.8014,48.1,47.37464338344917,2293
2158,5.2,12.8,27.3,12.0,2.0,15.2,84.9,8.0,15.8,14.7,0.7629,25.0,26.636078376379853,2294
2159,6.4,13.8,22.9,17.3,17.5,10.1,76.9,2.2,6.0,29.0,0.6837,23.0,54.05653571437905,2295
2160,1.4,16.9,24.4,14.7,6.1,9.0,62.6,0.1,5.1,23.9,0.5515,15.0,23.375615742529433,2297
2161,2.0,33.0,12.5,10.2,0.0,0.0,15.0,12.6,1.1,0.4,0.0577,0.4,8.10452662102573,2298
2162,15.0,12.4,29.9,13.6,14.5,12.7,94.3,1.0,1.5,4.8,0.8833,25.5,30.287133805586567,2299
2163,2.8,20.2,20.8,19.2,6.2,3.7,16.4,2.2,3.0,19.4,0.0691,18.6,47.55737697005077,2300
2164,3.9,4.1,30.5,10.8,15.9,10.3,96.7,10.8,9.0,9.2,0.9261,6.2,30.327610087088303,2301
2165,0.8,24.4,20.3,24.6,0.9,0.0,8.1,0.0,5.2,16.9,0.0149,13.2,18.5923710568992,2302
2166,5.2,17.5,25.3,11.5,11.1,3.0,12.2,0.0,1.0,13.4,0.038,12.3,23.02714240169952,2303
2167,6.6,12.2,18.6,15.2,9.7,7.5,88.0,0.0,10.2,22.8,0.7976,24.3,39.799011514841865,2304
2168,0.6,14.5,27.6,12.3,4.2,10.8,38.4,0.0,2.6,9.6,0.302,17.9,19.177671581647655,2305
2169,2.0,10.8,31.5,9.3,6.4,15.3,50.1,13.0,4.8,27.9,0.4286,20.7,24.10501061602448,2306
2170,3.4,2.8,26.8,3.6,8.4,1.1,81.8,89.8,6.2,24.9,0.7293,6.1,24.41538884568884,2307
2171,18.1,19.9,24.1,17.1,9.8,19.5,99.3,5.3,7.0,17.7,0.9779,31.3,45.38421615984695,2309
2172,0.7,12.4,24.9,11.0,2.8,4.3,57.3,0.4,2.1,7.9,0.5034,29.6,13.172252783509489,2310
2173,1.8,2.6,44.7,4.4,7.6,3.1,82.5,0.0,2.7,19.5,0.7358,13.8,22.474797372237383,2311
2174,2.0,0.9,44.0,4.4,25.5,26.7,97.0,62.4,8.2,22.5,0.9303,34.3,41.40614381259566,2312
2175,9.0,13.0,19.4,35.8,5.3,0.3,63.4,34.4,45.4,27.7,0.5602,41.3,58.47548377231784,2313
2176,12.1,11.7,30.4,15.4,14.8,2.2,80.8,10.0,0.7,11.2,0.7217,19.3,45.1861940784852,2314
2177,3.6,10.2,30.7,13.8,14.8,13.6,83.0,22.2,5.5,15.8,0.7411,26.7,36.198999903709584,2316
2178,5.4,4.3,25.3,7.9,8.0,41.8,95.8,64.4,11.8,28.3,0.9065,29.8,53.670660638102895,2318
2179,10.8,6.5,34.8,12.8,22.8,20.5,87.8,39.2,11.0,7.4,0.7938,37.4,45.170437905988,2319
2180,6.0,13.1,20.8,7.6,7.7,7.2,47.5,2.8,1.8,2.2,0.4029,10.7,17.837345575411447,2320
2181,6.3,24.2,20.8,21.4,6.6,1.8,32.7,0.2,8.2,11.5,0.2366,19.8,41.68375864148952,2321
2182,4.1,8.5,26.2,12.4,6.3,13.0,86.4,35.2,24.6,20.2,0.7782,18.3,37.97270503978514,2322
2183,2.1,14.4,25.4,8.8,2.3,5.3,46.5,3.0,10.3,18.3,0.3922,18.7,11.64617085760242,2324
2184,6.7,34.2,19.6,15.9,6.5,5.3,87.7,0.0,7.6,23.7,0.7919,6.1,23.725825619900785,2325
2185,1.6,27.1,17.4,27.0,7.9,19.9,91.5,0.6,12.3,25.7,0.84,24.1,35.67790000093152,2327
2186,4.6,10.2,25.4,9.8,12.5,6.7,64.2,0.7,2.6,7.6,0.5664,17.3,22.60910001008286,2328
2187,3.2,26.6,15.9,18.4,2.3,2.7,48.0,0.0,12.1,30.0,0.4077,23.1,28.89099061692356,2329
2188,0.0,17.3,21.9,20.7,5.0,3.4,11.9,0.0,6.4,22.2,0.0356,16.6,26.389758820659303,2330
2189,1.5,17.9,21.2,7.4,3.4,5.1,59.6,0.8,2.5,15.4,0.5229,23.2,17.61395471139729,2331
2190,0.4,15.2,5.6,14.5,13.5,0.3,39.9,0.0,5.5,39.5,0.3226,25.7,33.73519518805081,2332
2191,8.6,12.7,27.4,13.3,2.0,12.4,97.4,0.7,6.1,19.4,0.9378,28.8,39.420986382473366,2333
2192,11.2,8.4,32.4,21.6,15.7,13.3,84.7,12.2,10.4,18.2,0.7608,25.4,42.765883841156665,2334
2193,5.3,21.5,26.2,8.4,9.6,2.6,37.4,3.6,2.0,5.7,0.2903,6.6,19.170304185951608,2335
2194,8.5,10.5,30.8,11.0,10.7,0.4,32.6,16.9,8.8,12.9,0.2355,3.3,24.58828663054904,2336
2195,16.1,25.3,18.0,30.6,1.2,0.0,12.9,0.0,7.1,18.9,0.0434,15.6,34.33438259306761,2337
2196,7.4,6.8,25.5,9.7,3.2,2.0,47.6,0.7,1.4,6.4,0.4036,4.0,8.760163443617692,2338
2197,5.9,16.3,23.1,16.3,8.0,1.3,66.2,30.9,15.0,8.5,0.5875,6.2,26.836726383369097,2339
2198,6.9,5.4,43.1,9.4,32.7,1.2,91.6,83.2,1.5,19.5,0.8419,4.4,38.861134235890326,2340
2199,0.0,16.1,26.4,20.5,12.4,5.8,89.7,22.0,25.1,29.6,0.817,22.6,51.595594207124215,2341
2200,3.6,25.5,24.6,9.8,22.3,13.7,83.0,28.1,3.2,4.7,0.7411,15.1,30.549093859682227,2342
2201,3.3,9.1,27.0,12.8,6.6,11.5,81.6,0.0,0.5,12.9,0.7277,20.9,27.655648990858257,2343
2202,9.8,14.1,27.0,10.2,0.0,4.0,37.0,0.0,0.0,0.0,0.2849,5.0,8.884377602775462,2344
2203,6.2,15.9,25.6,20.8,4.3,14.4,86.3,0.0,7.5,65.2,0.7775,39.4,51.364939379011616,2345
2204,6.5,11.2,20.7,11.7,13.1,0.8,37.1,6.6,15.0,11.6,0.2864,7.8,34.2613769532742,2346
2205,6.6,11.3,18.9,10.2,2.5,26.3,97.5,7.2,22.8,22.2,0.9397,46.8,40.99286335635481,2347
2206,14.7,5.1,33.4,9.0,6.6,9.4,74.0,30.1,0.6,3.0,0.6551,20.4,19.344961333769096,2348
2207,3.0,2.9,36.8,10.0,8.7,9.8,85.2,9.5,1.5,6.5,0.7652,25.4,23.63585480424821,2349
2208,3.1,21.8,20.2,20.4,1.7,1.0,24.4,0.0,6.0,26.4,0.1492,9.4,37.955276021788826,2350
2209,8.4,4.4,27.9,13.5,10.8,16.9,94.3,3.7,2.0,17.7,0.8833,40.7,35.95098153858657,2351
2210,10.5,10.7,18.8,10.1,4.3,0.8,50.8,48.4,6.8,6.0,0.4366,1.6,13.292810381885287,2352
2211,4.6,6.8,6.4,10.7,2.6,2.0,48.0,15.9,13.8,8.0,0.4077,5.4,26.81700044334586,2353
2212,3.6,9.7,17.9,7.1,7.1,11.9,91.3,56.6,3.1,19.5,0.8378,16.3,25.065912116414957,2354
2213,2.3,23.6,9.6,15.3,0.0,0.6,26.7,70.0,2.2,2.0,0.1726,0.5,-8.523026517441231,2355
2214,2.9,24.1,11.7,22.8,0.6,0.0,18.9,0.2,2.0,7.7,0.094,13.0,15.98647970202481,2356
2215,3.0,20.4,23.5,12.9,9.1,1.6,40.4,4.3,6.0,46.9,0.3286,17.9,31.47416591508071,2357
2216,4.0,17.2,28.2,20.5,15.0,7.5,72.9,30.3,19.7,34.6,0.6454,19.7,39.67023288431596,2358
2217,5.5,14.3,22.2,10.6,2.4,22.9,78.3,45.7,13.1,22.0,0.6971,33.9,37.350234959920705,2359
2218,3.8,27.9,14.9,21.3,4.8,7.2,97.9,14.4,9.5,34.6,0.9477,24.1,39.58590338526263,2360
2219,11.4,13.3,24.4,20.9,12.5,6.5,93.6,0.5,18.7,29.3,0.8737,38.0,51.396430707166594,2361
2220,2.3,15.5,25.4,10.0,7.6,1.6,14.9,1.7,1.7,7.6,0.0567,3.6,6.620004223681356,2362
2221,5.2,13.4,21.8,11.8,5.3,0.6,20.0,0.0,2.5,1.4,0.1032,1.9,7.127036121513919,2363
2222,3.4,19.4,19.1,13.4,12.8,1.5,32.3,14.8,0.7,3.5,0.2336,3.8,2.730946265774037,2364
2223,11.6,26.7,15.9,10.8,4.4,19.4,89.3,0.0,0.0,7.7,0.8116,17.4,22.850191935239422,2365
2224,4.8,7.5,31.6,14.6,6.9,14.9,94.6,0.0,0.0,28.0,0.8876,37.4,55.111007860671585,2366
2225,7.1,7.7,29.9,14.6,13.3,12.0,91.9,60.9,24.4,39.1,0.8464,42.3,55.08412328974283,2367
2226,5.1,9.2,31.5,10.3,6.8,4.3,54.5,16.0,0.0,6.4,0.4733,6.8,10.563667659576176,2369
2227,5.0,14.2,18.3,17.6,2.8,1.5,40.5,1.8,3.2,5.8,0.3296,5.6,21.762517365251284,2370
2228,8.8,3.8,27.1,6.7,10.0,10.7,91.6,66.4,13.5,7.8,0.8419,17.1,29.381933230318047,2371
2229,1.4,12.8,24.7,9.2,8.4,10.5,51.3,10.7,4.8,1.7,0.4423,19.1,18.108412039679475,2372
2230,6.1,25.6,19.9,10.3,0.6,0.0,18.6,1.3,0.7,2.0,0.0901,1.4,9.677420414239783,2373
2231,8.4,16.6,20.3,12.5,2.2,3.3,33.2,10.7,1.0,6.0,0.2424,9.7,15.300143712291824,2374
2232,1.2,9.7,21.9,8.9,2.0,2.2,53.2,32.9,3.4,6.6,0.4606,2.0,-4.185933870955052,2375
2233,12.7,3.8,20.4,13.1,9.7,6.6,90.3,39.0,12.5,13.5,0.8246,10.5,21.616671927629223,2376
2234,6.7,6.7,28.0,8.5,10.5,24.2,79.5,18.5,5.0,6.9,0.7093,16.9,30.469224784225545,2377
2235,8.3,16.5,18.1,22.1,6.7,3.5,81.5,17.8,9.7,25.1,0.7268,10.8,34.91535276095484,2378
2236,15.2,19.4,16.9,21.4,11.8,8.0,80.3,0.0,22.4,19.0,0.7174,24.7,47.63291559595129,2379
2237,2.1,15.6,23.1,14.9,3.7,8.6,46.7,2.5,1.8,15.7,0.3943,25.6,16.81529536418011,2380
2238,4.2,11.0,35.6,14.4,19.0,9.4,77.5,29.1,12.2,6.9,0.6904,12.4,40.40255540634834,2381
2239,1.5,3.1,38.4,4.3,1.4,1.3,63.0,8.1,1.4,0.0,0.5559,3.5,1.5469005738340416,2382
2240,9.0,17.7,20.2,10.3,7.4,4.3,79.2,11.8,3.9,10.3,0.7059,9.5,26.12847023664294,2383
2241,0.5,11.4,27.8,11.0,5.2,1.4,67.7,0.0,0.0,1.4,0.6,6.0,12.562233227569829,2384
2242,2.4,15.0,21.4,12.6,7.4,0.4,33.4,6.5,0.3,6.9,0.2443,4.9,8.229167174729916,2385
2243,8.6,21.0,30.6,25.7,3.4,2.8,46.8,0.0,0.0,34.8,0.395,13.0,23.90987340566912,2386
2244,9.0,10.7,29.7,16.1,19.8,1.5,58.4,14.6,14.6,16.8,0.513,26.4,54.076466364971864,2387
2245,0.6,12.9,29.3,8.9,5.9,2.7,34.2,0.0,0.8,0.9,0.2532,6.6,12.002228191975004,2388
2246,4.1,7.0,27.1,4.1,6.5,5.8,50.1,0.0,0.0,14.1,0.4286,12.9,14.52006095819494,2389
2247,2.6,1.4,42.0,8.3,12.8,0.5,31.2,17.2,0.0,3.7,0.219,4.0,16.00875919480897,2390
2248,9.5,8.3,28.1,5.9,3.5,19.7,77.1,0.0,0.0,21.4,0.6863,29.6,32.57827939496253,2391
2249,6.8,14.5,26.9,12.8,9.6,22.2,97.2,0.0,3.4,12.3,0.9336,37.6,35.06435434446962,2392
2250,3.4,17.2,19.2,10.1,1.3,0.2,43.4,2.6,1.7,2.7,0.3601,3.9,11.434239089549166,2393
2251,3.7,4.8,30.2,8.7,4.8,43.5,88.9,52.3,17.7,11.9,0.8081,43.5,37.78212102165059,2394
2252,1.9,20.9,20.7,6.1,1.4,0.0,11.4,1.5,0.0,4.1,0.0321,3.0,14.181392739256736,2395
2253,7.3,12.4,33.0,5.5,1.1,0.7,27.1,0.0,0.0,4.8,0.1765,2.5,11.38199475460733,2396
2254,3.9,13.9,20.5,17.4,10.5,12.2,74.7,5.1,2.5,0.5,0.6634,24.2,24.213682569545856,2397
2255,10.2,9.4,23.6,10.3,0.0,6.6,79.3,10.8,3.2,10.3,0.7063,19.5,23.018386773795267,2398
2256,4.6,18.2,21.4,19.5,0.0,33.7,83.6,0.0,0.0,7.6,0.7474,42.3,27.429227886522657,2400
2257,2.1,6.0,31.1,3.2,0.0,5.1,75.3,0.0,0.0,6.9,0.6688,9.1,6.194267120376853,2401
