FIPS	EP_NOHSDP	EP_AGE17	EP_AGE17_interact	EP_AGE65	EP_AGE65_interact	EP_DISABL	EP_DISABL_interact	EP_LIMENG	EP_LIMENG_interact	EP_MINRTY	EP_MINRTY_interact	EP_MUNIT	EP_MUNIT_interact	EP_NOINT	EP_NOINT_interact	EP_NOVEH	EP_NOVEH_interact	EP_SNGPNT	EP_SNGPNT_interact	EP_UNEMP	EP_UNEMP_interact	RPL_THEME3	RPL_THEME3_interact	EP_POV150_pred	EP_POV150_pred_00	EP_POV150_pred_01	Y_synth	Y_synth_00	Y_synth_01
48113019032	True	30.1	30.1	12.5	12.5	7.1	7.1	24.2	24.2	89.8	89.8	18.3	18.3	14.5	14.5	0.0	0.0	10.8	10.8	5.1	5.1	0.8179	0.8179	37.2547	27.586643	37.2547	37.23323528509531	27.565178797058206	37.23323528509531
48141004313	False	21.0	0.0	14.0	0.0	17.6	0.0	9.7	0.0	85.9	0.0	21.0	0.0	16.1	0.0	6.0	0.0	4.0	0.0	4.8	0.0	0.7725	0.0	25.608116	25.608116	30.902115	24.944946943147134	24.944946943147134	30.238945661408852
48215021401	True	32.8	32.8	10.7	10.7	15.7	15.7	22.4	22.4	96.5	96.5	8.9	8.9	51.4	51.4	12.9	12.9	23.8	23.8	15.1	15.1	0.9209	0.9209	58.02967	45.406174	58.02967	61.94430779555103	49.32081078627369	61.94430779555103
48141010356	True	34.2	34.2	6.7	6.7	16.5	16.5	23.0	23.0	98.0	98.0	0.0	0.0	18.7	18.7	1.2	1.2	1.2	1.2	8.6	8.6	0.9493	0.9493	40.95751	28.308702	40.95751	65.95743751270227	53.30862807971887	65.95743751270227
48147950800	True	17.9	17.9	27.0	27.0	17.9	17.9	1.6	1.6	10.0	10.0	0.0	0.0	19.6	19.6	2.5	2.5	2.9	2.9	2.2	2.2	0.0247	0.0247	18.702639	15.819067	18.702639	17.756720810156803	14.873149185400946	17.756720810156803
48201334002	False	18.5	0.0	3.6	0.0	5.2	0.0	1.1	0.0	82.7	0.0	78.7	0.0	6.2	0.0	1.7	0.0	12.6	0.0	10.7	0.0	0.7377	0.0	23.756	23.756	29.196304	18.0152997647132	18.0152997647132	23.455603567203433
48499950200	True	27.8	27.8	16.0	16.0	12.8	12.8	0.6	0.6	24.9	24.9	8.3	8.3	16.4	16.4	9.2	9.2	5.6	5.6	4.7	4.7	0.1546	0.1546	25.76806	20.293541	25.76806	32.91179767413533	27.437277944521075	32.91179767413533
48113003700	True	28.7	28.7	14.4	14.4	16.5	16.5	14.1	14.1	87.2	87.2	2.4	2.4	40.0	40.0	17.1	17.1	16.6	16.6	8.1	8.1	0.7855	0.7855	51.414494	42.784515	51.414494	47.04878649713982	38.41880831720818	47.04878649713982
48479001103	True	27.0	27.0	11.8	11.8	12.3	12.3	33.0	33.0	97.2	97.2	21.4	21.4	31.6	31.6	4.0	4.0	16.4	16.4	2.6	2.6	0.9336	0.9336	48.226425	36.712303	48.226425	57.213527904351444	45.6994058950741	57.213527904351444
48201312000	False	10.5	0.0	9.5	0.0	7.7	0.0	0.4	0.0	65.9	0.0	12.4	0.0	15.2	0.0	11.0	0.0	1.0	0.0	9.9	0.0	0.5847	0.0	26.106981	26.106981	34.869156	28.92326799082465	28.92326799082465	37.6854425971479
48201520302	True	20.4	20.4	13.3	13.3	13.2	13.2	32.1	32.1	75.1	75.1	38.1	38.1	20.9	20.9	11.4	11.4	6.2	6.2	6.6	6.6	0.6665	0.6665	40.74291	30.384987	40.74291	33.28948501692867	22.931563416586872	33.28948501692867
48201250500	False	27.2	0.0	12.8	0.0	13.8	0.0	1.9	0.0	48.6	0.0	21.9	0.0	9.9	0.0	2.4	0.0	8.3	0.0	6.0	0.0	0.4136	0.0	19.516438	19.516438	24.660976	19.35730979433513	19.35730979433513	24.50184867372966
48201542104	False	28.2	0.0	2.0	0.0	15.6	0.0	13.6	0.0	81.0	0.0	0.0	0.0	2.5	0.0	1.3	0.0	17.1	0.0	1.3	0.0	0.7228	0.0	20.556726	20.556726	27.219864	22.14751141959856	22.14751141959856	28.810648855511644
48201422000	False	26.2	0.0	21.5	0.0	8.4	0.0	2.6	0.0	37.4	0.0	3.6	0.0	5.7	0.0	2.0	0.0	9.6	0.0	5.3	0.0	0.2903	0.0	12.750318	12.750318	20.37211	14.833805282849202	14.833805282849202	22.455598076123128
48201420500	True	35.6	35.6	6.8	6.8	9.4	9.4	22.3	22.3	92.2	92.2	53.4	53.4	38.9	38.9	9.6	9.6	8.4	8.4	5.0	5.0	0.8522	0.8522	49.69469	39.555893	49.69469	56.03377375481743	45.894975994807666	56.03377375481743
48453043900	False	24.3	0.0	5.3	0.0	4.5	0.0	8.6	0.0	73.3	0.0	46.4	0.0	0.9	0.0	0.3	0.0	6.4	0.0	0.4	0.0	0.6488	0.0	10.780138	10.780138	15.923947	11.939906895301359	11.939906895301359	17.08371621384384
48029121119	False	24.0	0.0	11.2	0.0	8.8	0.0	0.9	0.0	50.2	0.0	15.0	0.0	3.1	0.0	4.3	0.0	8.0	0.0	8.8	0.0	0.4296	0.0	14.131039	14.131039	19.38098	12.287225401444669	12.287225401444669	17.53716627363705
48251130218	False	30.0	0.0	7.4	0.0	5.2	0.0	0.0	0.0	21.8	0.0	2.4	0.0	5.6	0.0	0.2	0.0	5.8	0.0	6.6	0.0	0.1222	0.0	8.383082	8.383082	13.057336	-3.5296345482896996	-3.5296345482896996	1.1446189154554176
48215021314	True	35.2	35.2	12.9	12.9	8.1	8.1	46.9	46.9	100.0	100.0	0.0	0.0	48.6	48.6	6.1	6.1	12.8	12.8	1.6	1.6	0.9892	0.9892	56.735504	41.61613	56.735504	52.13935409677065	37.01998077523745	52.13935409677065
48099010102	False	22.3	0.0	22.9	0.0	17.4	0.0	1.6	0.0	8.6	0.0	0.0	0.0	13.6	0.0	3.1	0.0	4.5	0.0	4.7	0.0	0.0172	0.0	14.940648	14.940648	19.646948	25.59622229450411	25.59622229450411	30.302522076303426
48277000302	False	23.4	0.0	16.6	0.0	18.4	0.0	1.4	0.0	12.2	0.0	0.5	0.0	16.5	0.0	3.5	0.0	5.6	0.0	1.2	0.0	0.038	0.0	17.771511	17.771511	19.841774	14.040718548183193	14.040718548183193	16.11098145711874
48029131601	False	35.4	0.0	6.3	0.0	11.0	0.0	1.3	0.0	63.6	0.0	0.0	0.0	1.0	0.0	1.4	0.0	7.5	0.0	5.8	0.0	0.5621	0.0	12.124245	12.124245	15.767597	10.91026609896641	10.91026609896641	14.553618607511332
48157671501	False	27.0	0.0	14.5	0.0	10.7	0.0	2.8	0.0	76.9	0.0	7.8	0.0	4.8	0.0	1.4	0.0	7.2	0.0	3.9	0.0	0.6837	0.0	14.222815	14.222815	19.841576	18.13530158172	18.13530158172	23.75406264434207
48049951200	False	29.2	0.0	15.7	0.0	15.0	0.0	1.0	0.0	25.3	0.0	1.1	0.0	13.8	0.0	2.5	0.0	6.8	0.0	0.5	0.0	0.1595	0.0	17.25164	17.25164	22.862673	17.928275368795344	17.928275368795344	23.539307854757258
48201250702	False	25.4	0.0	13.8	0.0	6.2	0.0	2.4	0.0	48.6	0.0	0.0	0.0	2.2	0.0	4.1	0.0	6.0	0.0	8.5	0.0	0.4136	0.0	9.8912735	9.8912735	14.39789	8.24717023523533	8.24717023523533	12.753786827642557
48201555403	False	19.9	0.0	14.2	0.0	23.1	0.0	3.8	0.0	21.0	0.0	16.2	0.0	16.3	0.0	1.0	0.0	7.2	0.0	3.0	0.0	0.1123	0.0	20.922554	20.922554	21.856676	26.775096706142783	26.775096706142783	27.709218791714072
48167720400	False	32.5	0.0	9.6	0.0	4.9	0.0	1.5	0.0	19.2	0.0	0.9	0.0	2.9	0.0	1.1	0.0	5.7	0.0	6.0	0.0	0.0971	0.0	7.169093	7.169093	12.0655775	11.847042143700687	11.847042143700687	16.743526518700687
48201455103	False	31.1	0.0	5.4	0.0	4.0	0.0	5.1	0.0	42.4	0.0	0.0	0.0	1.3	0.0	0.0	0.0	8.2	0.0	3.0	0.0	0.3519	0.0	9.164695	9.164695	10.624347	14.893746728919638	14.893746728919638	16.353398675941122
48167723300	False	25.4	0.0	11.3	0.0	10.4	0.0	1.5	0.0	34.2	0.0	1.2	0.0	2.6	0.0	1.4	0.0	5.6	0.0	6.9	0.0	0.2532	0.0	9.380729	9.380729	13.512511	7.023409722996833	7.023409722996833	11.155192254735114
48029121300	False	23.6	0.0	21.0	0.0	16.7	0.0	2.8	0.0	52.5	0.0	9.4	0.0	6.0	0.0	6.1	0.0	9.9	0.0	5.4	0.0	0.4541	0.0	19.596256	19.596256	26.779533	18.627724788432655	18.627724788432655	25.811001918559608
48453002213	True	31.2	31.2	3.4	3.4	7.6	7.6	18.9	18.9	84.0	84.0	1.0	1.0	21.9	21.9	0.0	0.0	16.4	16.4	5.6	5.6	0.7519	0.7519	35.35745	26.808449	35.35745	36.88005865051928	28.331058864142328	36.88005865051928
48439111516	True	26.3	26.3	7.2	7.2	7.6	7.6	4.5	4.5	73.1	73.1	7.4	7.4	3.6	3.6	1.6	1.6	5.0	5.0	5.3	5.3	0.6473	0.6473	14.511963	11.539341	14.511963	18.099951541308577	15.127329623583968	18.099951541308577
48355002900	False	28.9	0.0	0.4	0.0	6.4	0.0	0.0	0.0	36.5	0.0	1.4	0.0	7.0	0.0	2.2	0.0	15.6	0.0	0.0	0.0	0.2791	0.0	16.034025	16.034025	20.607393	15.284182320580983	15.284182320580983	19.85755039309075
48085031724	False	12.5	0.0	10.9	0.0	2.2	0.0	10.8	0.0	63.5	0.0	60.5	0.0	8.5	0.0	5.4	0.0	5.5	0.0	2.0	0.0	0.561	0.0	15.896742	15.896742	22.682207	28.16747051551105	28.16747051551105	34.952935755989564
48201451700	False	25.1	0.0	8.7	0.0	7.8	0.0	3.4	0.0	86.2	0.0	33.1	0.0	1.6	0.0	10.5	0.0	10.5	0.0	10.1	0.0	0.7758	0.0	23.396347	23.396347	29.208082	20.142828402579646	20.142828402579646	25.954563555777888
48201551705	False	25.1	0.0	8.7	0.0	8.6	0.0	4.0	0.0	66.9	0.0	27.5	0.0	7.3	0.0	0.5	0.0	6.5	0.0	3.3	0.0	0.5919	0.0	14.972113	14.972113	21.089052	23.690149516800766	23.690149516800766	29.8070890614785
48027022403	False	23.8	0.0	7.9	0.0	19.0	0.0	2.4	0.0	73.3	0.0	0.7	0.0	7.4	0.0	1.0	0.0	7.7	0.0	9.0	0.0	0.6488	0.0	20.258999	20.258999	22.01801	28.458445863505332	28.458445863505332	30.21745617844674
48113019018	True	22.9	22.9	9.7	9.7	9.3	9.3	16.8	16.8	83.3	83.3	39.7	39.7	7.0	7.0	4.8	4.8	4.9	4.9	7.0	7.0	0.7447	0.7447	28.448124	21.980995	28.448124	23.120952449956903	16.653823696294793	23.120952449956903
48251130413	True	18.5	18.5	10.1	10.1	8.1	8.1	6.4	6.4	45.7	45.7	0.8	0.8	8.0	8.0	4.3	4.3	5.8	5.8	6.3	6.3	0.3843	0.3843	20.271091	15.985315	20.271091	24.879948773867795	20.59417263556213	24.879948773867795
48491020206	False	34.5	0.0	11.0	0.0	3.6	0.0	4.7	0.0	28.3	0.0	0.0	0.0	9.6	0.0	0.0	0.0	13.1	0.0	2.1	0.0	0.192	0.0	13.09109	13.09109	17.281975	14.968393666423385	14.968393666423385	19.15927825657231
48453041800	False	21.5	0.0	8.4	0.0	5.0	0.0	8.2	0.0	60.0	0.0	25.3	0.0	8.8	0.0	6.4	0.0	3.6	0.0	4.8	0.0	0.5261	0.0	16.9026	16.9026	23.362724	6.380193971048966	6.380193971048966	12.840318940531388
48201452102	False	25.2	0.0	0.7	0.0	0.0	0.0	0.0	0.0	98.2	0.0	88.5	0.0	14.4	0.0	3.3	0.0	0.0	0.0	0.0	0.0	0.9544	0.0	17.381075	17.381075	28.93498	18.035271549768684	18.035271549768684	29.58917703682923
48257050500	True	25.0	25.0	17.6	17.6	21.0	21.0	0.5	0.5	70.4	70.4	6.6	6.6	29.0	29.0	18.4	18.4	11.1	11.1	9.3	9.3	0.6238	0.6238	45.61549	37.66262	45.61549	39.74073428062476	31.787864865341554	39.74073428062476
48041000800	True	18.9	18.9	21.1	21.1	12.7	12.7	7.7	7.7	48.3	48.3	7.6	7.6	17.1	17.1	5.4	5.4	6.9	6.9	2.9	2.9	0.4108	0.4108	24.615791	20.37638	24.615791	25.292255391980024	21.0528449915894	25.292255391980024
48167723403	False	22.2	0.0	17.7	0.0	11.0	0.0	0.2	0.0	13.4	0.0	12.6	0.0	7.8	0.0	6.7	0.0	6.3	0.0	0.5	0.0	0.0472	0.0	11.7896	11.7896	16.59408	11.270283092031283	11.270283092031283	16.074762691030305
48197950100	True	20.0	20.0	22.5	22.5	21.9	21.9	4.9	4.9	33.2	33.2	1.8	1.8	22.6	22.6	5.3	5.3	3.5	3.5	4.7	4.7	0.2424	0.2424	26.124245	22.759499	26.124245	29.91566534381884	26.55091925006884	29.91566534381884
48215023700	True	31.9	31.9	9.2	9.2	11.4	11.4	13.9	13.9	98.9	98.9	2.4	2.4	31.0	31.0	10.3	10.3	7.2	7.2	8.5	8.5	0.9705	0.9705	46.93953	35.45575	46.93953	49.369184392147794	37.88540448492123	49.369184392147794
48453033700	False	26.3	0.0	20.6	0.0	5.5	0.0	8.3	0.0	43.2	0.0	3.8	0.0	1.7	0.0	1.6	0.0	3.2	0.0	3.8	0.0	0.3586	0.0	9.436195	9.436195	14.999134	-5.172121459101268	-5.172121459101268	0.390817231084279
48029141800	True	26.9	26.9	14.4	14.4	21.1	21.1	8.6	8.6	67.2	67.2	0.0	0.0	14.8	14.8	8.0	8.0	11.9	11.9	10.8	10.8	0.5943	0.5943	40.579388	30.250256	40.579388	46.15792878733179	35.828796707253666	46.15792878733179
48005000104	False	23.5	0.0	10.7	0.0	21.6	0.0	0.0	0.0	7.7	0.0	0.0	0.0	8.7	0.0	3.4	0.0	3.6	0.0	3.4	0.0	0.0139	0.0	16.685978	16.685978	19.578964	14.639081906213166	14.639081906213166	17.532068203820586
48323950500	True	26.0	26.0	14.8	14.8	12.9	12.9	24.0	24.0	94.2	94.2	3.5	3.5	35.2	35.2	11.0	11.0	9.2	9.2	3.6	3.6	0.8819	0.8819	47.763752	37.21546	47.763752	42.32177711621396	31.77348686352841	42.32177711621396
48113013728	True	32.2	32.2	6.7	6.7	4.9	4.9	15.7	15.7	83.8	83.8	33.4	33.4	29.3	29.3	5.6	5.6	16.5	16.5	4.2	4.2	0.749	0.749	40.777943	31.647459	40.777943	45.653143407000506	36.52265977968117	45.653143407000506
48121021639	False	18.5	0.0	12.3	0.0	4.5	0.0	4.6	0.0	36.3	0.0	0.0	0.0	2.4	0.0	3.8	0.0	9.5	0.0	5.7	0.0	0.2775	0.0	10.964189	10.964189	14.564367	20.79055149584093	20.79055149584093	24.390730214407824
48439113950	False	30.5	0.0	3.4	0.0	6.4	0.0	0.2	0.0	29.4	0.0	2.7	0.0	9.8	0.0	0.4	0.0	19.4	0.0	10.8	0.0	0.2006	0.0	20.507849	20.507849	27.848915	25.352007766815053	25.352007766815053	32.69307412728868
48113016301	True	25.6	25.6	7.4	7.4	7.8	7.8	18.9	18.9	90.8	90.8	0.8	0.8	13.1	13.1	3.4	3.4	10.4	10.4	8.7	8.7	0.8312	0.8312	31.307907	24.74061	31.307907	33.27078283640191	26.703485854590387	33.27078283640191
48135002501	False	37.1	0.0	4.0	0.0	4.2	0.0	1.7	0.0	65.3	0.0	13.3	0.0	5.8	0.0	1.3	0.0	7.5	0.0	9.1	0.0	0.5787	0.0	15.397892	15.397892	20.225876	11.281016094852522	11.281016094852522	16.108999951053693
48217961400	True	29.4	29.4	18.3	18.3	18.6	18.6	2.6	2.6	29.4	29.4	1.8	1.8	18.1	18.1	5.8	5.8	11.0	11.0	8.6	8.6	0.2006	0.2006	32.53515	25.280699	32.53515	20.255032777960942	13.000582933600592	20.255032777960942
48201511600	True	15.2	15.2	9.4	9.4	8.4	8.4	15.4	15.4	68.5	68.5	8.7	8.7	12.2	12.2	5.5	5.5	6.3	6.3	3.4	3.4	0.6057	0.6057	24.889515	20.68811	24.889515	26.299115785171843	22.09771121363864	26.299115785171843
48201431206	False	11.2	0.0	20.3	0.0	14.8	0.0	4.0	0.0	65.7	0.0	89.9	0.0	6.8	0.0	3.7	0.0	0.0	0.0	10.2	0.0	0.5828	0.0	16.209663	16.209663	16.927502	26.119230040157873	26.119230040157873	26.83706832751139
48113004300	True	10.6	10.6	11.1	11.1	10.5	10.5	9.7	9.7	75.5	75.5	65.9	65.9	12.2	12.2	2.9	2.9	7.7	7.7	2.6	2.6	0.6697	0.6697	24.939682	21.122208	24.939682	17.641971541503338	13.824497176268963	17.641971541503338
48309001300	True	24.8	24.8	10.4	10.4	9.5	9.5	17.0	17.0	76.4	76.4	0.0	0.0	25.9	25.9	9.7	9.7	10.0	10.0	2.5	2.5	0.6777	0.6777	38.17383	27.71179	38.17383	37.86703646161691	27.404998421455783	37.86703646161691
48343950200	False	17.9	0.0	27.2	0.0	25.3	0.0	1.0	0.0	30.9	0.0	1.3	0.0	21.8	0.0	5.6	0.0	6.0	0.0	5.7	0.0	0.2151	0.0	22.572649	22.572649	27.896503	15.974784381024348	15.974784381024348	21.298638827435482
48209010920	True	38.6	38.6	4.2	4.2	6.7	6.7	11.3	11.3	69.7	69.7	0.0	0.0	17.2	17.2	0.0	0.0	12.1	12.1	5.5	5.5	0.6168	0.6168	29.840502	21.356287	29.840502	22.23121295878432	13.746998176069475	22.23121295878432
48113014701	True	27.3	27.3	5.4	5.4	6.1	6.1	30.3	30.3	89.3	89.3	41.7	41.7	30.2	30.2	0.5	0.5	3.0	3.0	2.0	2.0	0.8116	0.8116	39.52417	27.401947	39.52417	49.855899869332795	37.73367696894217	49.855899869332795
48213951101	False	22.1	0.0	41.8	0.0	7.2	0.0	0.0	0.0	11.5	0.0	0.0	0.0	18.5	0.0	5.1	0.0	2.7	0.0	0.0	0.0	0.0324	0.0	13.623239	13.623239	19.300201	14.74241530520801	14.74241530520801	20.419378157686037
48113013009	False	32.0	0.0	11.9	0.0	7.7	0.0	3.7	0.0	52.0	0.0	30.6	0.0	7.2	0.0	8.1	0.0	3.4	0.0	4.0	0.0	0.4496	0.0	16.539686	16.539686	24.245544	21.976996299162707	21.976996299162707	29.682854529753527
48381022002	True	27.9	27.9	11.5	11.5	7.2	7.2	5.3	5.3	49.9	49.9	11.2	11.2	19.5	19.5	6.4	6.4	19.1	19.1	0.0	0.0	0.4265	0.4265	28.3908	23.739065	28.3908	32.39961732601763	27.7478820202315	32.39961732601763
48179950600	True	26.7	26.7	12.2	12.2	11.5	11.5	7.0	7.0	60.6	60.6	0.0	0.0	24.1	24.1	8.7	8.7	5.3	5.3	3.5	3.5	0.5321	0.5321	33.73874	25.361162	33.73874	30.361377640012286	21.983800812009356	30.361377640012286
48091310803	False	20.3	0.0	21.2	0.0	14.5	0.0	0.4	0.0	24.0	0.0	33.9	0.0	8.1	0.0	5.4	0.0	0.4	0.0	2.2	0.0	0.1446	0.0	11.287971	11.287971	15.829534	21.350357679675376	21.350357679675376	25.891920713732993
48293970700	True	16.4	16.4	27.1	27.1	18.2	18.2	3.0	3.0	13.0	13.0	0.5	0.5	26.0	26.0	0.8	0.8	1.8	1.8	1.0	1.0	0.0444	0.0444	17.62787	16.751179	17.62787	21.946066207004662	21.069374388767358	21.946066207004662
48121021514	False	26.4	0.0	12.3	0.0	8.8	0.0	0.4	0.0	15.1	0.0	0.6	0.0	0.5	0.0	0.0	0.0	0.8	0.0	6.4	0.0	0.0588	0.0	4.4834375	4.4834375	7.164716	13.261609909890065	13.261609909890065	15.942888138649831
48257051301	False	22.6	0.0	22.2	0.0	18.5	0.0	0.0	0.0	16.9	0.0	1.6	0.0	14.0	0.0	8.1	0.0	6.3	0.0	7.6	0.0	0.0732	0.0	19.853954	19.853954	26.664177	19.462747185381478	19.462747185381478	26.2729698111139
48085030542	False	18.4	0.0	12.1	0.0	3.6	0.0	0.8	0.0	36.8	0.0	52.1	0.0	0.0	0.0	1.3	0.0	8.3	0.0	1.6	0.0	0.2829	0.0	8.486597	8.486597	13.909229	13.558190194781755	13.558190194781755	18.98082241218898
48441010400	True	29.3	29.3	18.8	18.8	22.0	22.0	6.4	6.4	79.3	79.3	5.1	5.1	43.0	43.0	18.4	18.4	5.9	5.9	4.4	4.4	0.7063	0.7063	48.474606	41.283855	48.474606	57.13744580260204	49.946695680531725	57.13744580260204
48329010116	False	25.7	0.0	13.4	0.0	9.5	0.0	2.4	0.0	31.5	0.0	17.3	0.0	9.2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.2234	0.0	9.686121	9.686121	12.905342	10.341768258474929	10.341768258474929	13.560989373587233
48201433507	True	30.6	30.6	2.7	2.7	13.1	13.1	19.2	19.2	86.2	86.2	58.4	58.4	26.2	26.2	25.3	25.3	16.3	16.3	17.7	17.7	0.7758	0.7758	55.518692	42.416656	55.518692	54.397028450406054	41.29499292794512	54.397028450406054
48113013101	False	26.0	0.0	25.3	0.0	5.3	0.0	0.0	0.0	10.3	0.0	10.8	0.0	2.4	0.0	2.1	0.0	5.4	0.0	1.4	0.0	0.0261	0.0	6.254451	6.254451	12.266486	0.8674164336322807	0.8674164336322807	6.879451803505328
48349970500	True	26.7	26.7	16.4	16.4	19.4	19.4	6.1	6.1	48.6	48.6	9.3	9.3	15.0	15.0	3.0	3.0	14.4	14.4	6.2	6.2	0.4136	0.4136	32.262974	25.18579	32.262974	25.048410772279446	17.971226095155423	25.048410772279446
48201221602	True	31.1	31.1	8.6	8.6	3.5	3.5	32.4	32.4	94.9	94.9	1.4	1.4	46.2	46.2	3.8	3.8	18.9	18.9	5.7	5.7	0.8928	0.8928	46.63967	35.755814	46.63967	49.31790409179099	38.43404636474021	49.31790409179099
48303001000	True	28.4	28.4	13.3	13.3	16.0	16.0	4.0	4.0	98.0	98.0	7.3	7.3	32.4	32.4	10.3	10.3	7.7	7.7	12.4	12.4	0.9493	0.9493	47.36879	35.9203	47.36879	40.4081715919882	28.959681449165934	40.4081715919882
48029121908	False	23.8	0.0	14.9	0.0	6.2	0.0	0.3	0.0	33.7	0.0	1.0	0.0	5.7	0.0	0.0	0.0	1.4	0.0	3.9	0.0	0.2478	0.0	6.69208	6.69208	9.423192	8.69944955914896	8.69944955914896	11.430561562475376
48201410501	False	10.3	0.0	16.2	0.0	9.0	0.0	0.0	0.0	43.4	0.0	6.1	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.5	0.0	0.3601	0.0	4.9983425	4.9983425	8.643281	-8.939353780165566	-8.939353780165566	-5.294415311232461
48273020402	True	30.8	30.8	12.5	12.5	9.3	9.3	0.4	0.4	81.3	81.3	5.6	5.6	13.0	13.0	15.8	15.8	12.4	12.4	4.4	4.4	0.7247	0.7247	33.321285	25.297684	33.321285	42.20675784364919	34.18315631166677	42.20675784364919
48201241202	False	33.7	0.0	8.1	0.0	10.1	0.0	3.1	0.0	75.8	0.0	5.3	0.0	9.3	0.0	2.4	0.0	11.3	0.0	11.5	0.0	0.672	0.0	23.252636	23.252636	29.409113	26.22354497202353	26.22354497202353	32.38002194651084
48423001407	True	28.3	28.3	19.0	19.0	8.0	8.0	0.7	0.7	15.2	15.2	1.6	1.6	8.4	8.4	2.4	2.4	10.4	10.4	4.6	4.6	0.06	0.06	20.10186	12.376142	20.10186	28.674601970916576	20.948883472686596	28.674601970916576
48201420600	False	23.2	0.0	15.4	0.0	10.8	0.0	5.4	0.0	49.5	0.0	14.6	0.0	8.5	0.0	4.7	0.0	4.2	0.0	2.8	0.0	0.4226	0.0	15.265184	15.265184	20.41976	24.797398315124454	24.797398315124454	29.951973663024845
48469000601	True	21.0	21.0	12.6	12.6	14.4	14.4	6.7	6.7	75.5	75.5	0.9	0.9	42.8	42.8	6.6	6.6	12.1	12.1	4.6	4.6	0.6697	0.6697	39.966984	34.22756	39.966984	44.58780661103626	38.84838095185657	44.58780661103626
48201321401	True	30.2	30.2	8.1	8.1	11.4	11.4	19.6	19.6	94.6	94.6	2.3	2.3	18.8	18.8	4.3	4.3	10.6	10.6	7.4	7.4	0.8876	0.8876	41.964005	29.52959	41.964005	43.99278421954879	31.55837030963668	43.99278421954879
48201541005	True	12.8	12.8	7.5	7.5	1.8	1.8	4.3	4.3	83.4	83.4	40.1	40.1	10.7	10.7	1.1	1.1	6.3	6.3	2.6	2.6	0.7456	0.7456	24.085297	17.01168	24.085297	25.309932362679117	18.236316334847086	25.309932362679117
48029121121	True	20.9	20.9	17.5	17.5	12.8	12.8	7.6	7.6	36.4	36.4	0.0	0.0	2.2	2.2	0.0	0.0	1.1	1.1	2.5	2.5	0.2782	0.2782	11.328848	8.835277	11.328848	6.7386926676096	4.2451213861764945	6.7386926676096
48209010308	False	4.5	0.0	0.0	0.0	10.8	0.0	0.7	0.0	63.7	0.0	57.5	0.0	61.5	0.0	14.0	0.0	9.3	0.0	12.5	0.0	0.5628	0.0	52.813534	52.813534	55.64705	54.157248751897214	54.157248751897214	56.99076391913354
48157673004	False	26.1	0.0	24.9	0.0	7.4	0.0	4.5	0.0	21.0	0.0	5.8	0.0	4.3	0.0	7.2	0.0	9.9	0.0	3.3	0.0	0.1123	0.0	12.080048	12.080048	20.606533	14.044154663783772	14.044154663783772	22.570640106899006
48439110704	True	23.0	23.0	18.3	18.3	14.9	14.9	7.6	7.6	36.8	36.8	2.5	2.5	13.0	13.0	1.1	1.1	8.4	8.4	2.6	2.6	0.2829	0.2829	22.9137	18.552052	22.9137	23.949743464274917	19.588094904704604	23.949743464274917
48201542105	True	27.6	27.6	6.1	6.1	8.3	8.3	7.6	7.6	74.2	74.2	19.7	19.7	9.3	9.3	15.3	15.3	7.6	7.6	4.3	4.3	0.6579	0.6579	32.525852	23.316828	32.525852	25.59269431414451	16.38366988482322	25.59269431414451
48439100504	True	31.1	31.1	10.2	10.2	10.1	10.1	22.2	22.2	82.2	82.2	5.6	5.6	23.1	23.1	0.0	0.0	8.5	8.5	5.0	5.0	0.7326	0.7326	39.020065	27.206583	39.020065	29.3039537070297	17.4904714224838	29.3039537070297
48303002203	True	22.1	22.1	18.7	18.7	16.3	16.3	5.7	5.7	47.3	47.3	17.7	17.7	18.6	18.6	6.2	6.2	3.7	3.7	3.2	3.2	0.4003	0.4003	25.98358	23.149134	25.98358	26.228090897752498	23.393644944383357	26.228090897752498
48121020322	False	28.3	0.0	10.7	0.0	9.3	0.0	4.1	0.0	27.5	0.0	2.9	0.0	3.0	0.0	2.2	0.0	3.7	0.0	6.2	0.0	0.1817	0.0	9.229659	9.229659	14.043098	12.675401932095498	12.675401932095498	17.48884130129716
48085030301	False	36.3	0.0	7.8	0.0	3.5	0.0	0.8	0.0	32.5	0.0	0.0	0.0	1.3	0.0	0.0	0.0	1.7	0.0	2.2	0.0	0.2353	0.0	4.9193172	4.9193172	6.677644	8.25957664345335	8.25957664345335	10.017903173909893
48201553801	False	26.3	0.0	13.6	0.0	4.2	0.0	3.8	0.0	29.4	0.0	0.0	0.0	2.8	0.0	1.9	0.0	2.8	0.0	5.7	0.0	0.2006	0.0	6.6842356	6.6842356	10.518033	3.6070293006991054	3.6070293006991054	7.44082675553309
48215024123	True	46.9	46.9	1.6	1.6	16.1	16.1	35.4	35.4	98.6	98.6	0.0	0.0	46.4	46.4	3.6	3.6	21.9	21.9	5.4	5.4	0.9644	0.9644	61.80415	46.916172	61.80415	55.819845008064114	40.93186740796646	55.819845008064114
48453000308	False	21.7	0.0	21.2	0.0	13.1	0.0	6.0	0.0	31.2	0.0	40.1	0.0	4.1	0.0	9.3	0.0	4.1	0.0	1.4	0.0	0.219	0.0	13.575569	13.575569	18.646852	8.960474084801483	8.960474084801483	14.031757425255584
