,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome
1288,6.5,15.4,28.7,7.0,2.1,3.4,19.9,8.7,4.6,6.5,0.1019,False,6.4694390978724625
1289,4.3,4.5,22.0,3.3,14.2,19.6,82.4,70.4,5.7,16.4,0.7344,True,37.95824316226319
1290,2.5,10.4,27.4,17.2,10.3,6.0,88.7,10.5,15.1,8.1,0.8055,True,37.219839120863945
1291,0.8,17.7,22.5,26.6,8.8,8.7,80.5,35.9,22.8,11.9,0.7189,True,42.465375587650826
1292,4.2,12.4,26.0,9.2,5.4,1.2,51.1,2.0,0.0,0.5,0.4401,False,11.108699300689777
1293,4.5,6.1,0.8,13.6,0.7,1.3,49.8,97.2,20.2,12.2,0.4254,False,15.055834563905863
1294,7.7,6.3,26.9,8.7,13.8,10.1,71.2,66.6,2.7,9.5,0.6304,False,23.59693792049993
1295,1.4,7.5,37.9,7.1,9.6,0.9,34.0,0.0,1.9,0.0,0.2509,False,8.696173035850244
1296,1.6,15.4,27.0,8.7,0.8,0.4,21.6,0.0,0.1,5.6,0.1202,False,-0.2260598495026746
1297,7.9,9.6,21.0,8.9,1.5,13.2,91.2,0.0,3.4,17.6,0.8367,False,32.24076395066328
1298,7.8,12.6,26.8,11.3,1.4,2.9,58.8,1.9,0.0,12.1,0.5155,True,19.30390883860735
1299,4.6,10.4,29.9,8.2,10.9,2.0,36.1,2.1,1.9,1.9,0.2753,False,3.481578167319472
1300,6.6,7.2,33.7,10.4,16.5,24.5,90.2,3.9,2.1,22.0,0.8223,True,32.786699194243916
1301,7.3,13.6,24.3,17.8,12.1,19.9,64.5,10.0,7.1,11.8,0.5708,True,48.68402036984881
1302,3.2,8.1,32.0,8.5,10.1,2.3,86.6,18.2,5.7,8.0,0.7799,False,16.9075781792472
1303,3.7,63.8,8.0,29.4,8.9,5.6,41.1,0.0,0.0,13.7,0.3359,False,18.5219153279149
1304,7.7,11.7,27.6,6.7,1.9,3.8,44.9,24.7,2.9,2.2,0.3779,False,-1.4954870104077287
1305,0.8,6.3,30.3,13.5,10.1,6.3,75.9,0.0,2.7,1.0,0.6732,True,8.361501620821558
1306,14.5,5.1,29.1,22.5,14.7,16.1,79.1,7.7,4.3,21.1,0.704,True,46.76535818009386
1307,1.3,11.2,34.4,13.0,9.2,2.4,57.5,4.0,2.0,4.7,0.505,False,15.231077330525226
1308,3.7,16.8,32.2,4.6,13.1,4.9,34.9,13.2,2.2,8.3,0.2617,False,17.720661086262968
1309,13.9,17.3,27.8,18.5,13.0,30.1,94.5,0.0,5.2,18.1,0.8855,True,44.99312694872973
1310,13.0,14.2,19.8,6.3,6.3,33.3,94.7,3.8,7.1,29.1,0.8896,True,33.51890126309803
1311,4.2,27.2,17.8,27.2,6.7,0.1,28.2,3.9,7.0,11.2,0.1904,False,31.34566182220676
1312,5.7,0.9,28.4,10.2,7.8,3.3,58.2,47.3,2.5,14.7,0.5118,True,26.47646163380349
1313,13.0,7.8,13.4,11.3,9.8,38.8,87.8,0.0,15.6,31.4,0.7938,True,43.70410658836255
1314,0.0,35.9,21.9,15.8,5.6,5.2,23.7,0.0,5.7,17.8,0.1406,True,42.756790504754136
1315,7.7,16.0,17.7,7.9,1.9,1.9,42.5,0.0,0.6,1.6,0.3531,True,13.78249197815108
1316,5.4,5.3,38.4,8.0,14.9,24.6,97.0,14.6,5.7,20.8,0.9303,True,40.846153446346946
1317,1.1,17.4,26.6,12.2,2.6,11.3,57.9,32.8,6.4,5.7,0.5091,True,16.813034093033252
1318,5.2,8.7,33.1,9.7,2.6,7.2,99.1,0.0,0.0,13.6,0.9753,True,39.946527758861635
1319,14.6,15.4,26.8,19.5,16.1,9.2,96.6,1.7,6.2,12.9,0.9241,True,26.234082209031452
1320,11.7,19.9,13.2,9.3,1.7,1.1,63.5,0.8,0.6,14.4,0.561,False,29.28773960230659
1321,14.9,42.9,0.0,37.6,0.0,0.0,8.1,10.6,0.0,1.6,0.0149,False,24.24514666579516
1322,2.6,15.1,15.2,12.0,5.4,1.3,31.2,5.5,1.9,10.2,0.219,False,0.7389603262893853
1323,4.2,12.9,27.5,5.6,1.2,0.6,12.8,0.0,2.0,2.8,0.0428,False,5.947076262086425
1324,6.4,10.6,38.2,10.6,9.3,2.6,25.1,7.8,0.0,15.7,0.1571,False,16.52724580482169
1325,9.7,7.3,29.7,6.5,13.1,0.4,34.9,0.0,0.0,1.2,0.2617,False,14.218359158809829
1326,1.7,21.5,25.1,17.8,4.5,1.1,27.1,4.9,0.0,3.2,0.1765,False,19.47614390239312
1327,3.4,18.5,23.0,17.1,10.2,3.2,67.6,0.6,8.5,16.9,0.5981,True,28.84936525939956
1328,2.4,11.4,24.4,9.4,2.9,0.8,23.1,0.2,2.2,9.6,0.1354,False,12.522524811169747
1329,0.0,35.9,12.2,12.7,4.1,1.2,12.5,0.0,0.0,20.4,0.04,False,11.873324237322617
1330,2.3,24.9,14.4,10.2,1.4,0.6,17.8,32.9,3.8,8.3,0.0835,False,18.188250113380775
1331,6.7,16.7,26.6,20.7,5.4,12.2,98.7,0.8,4.5,21.9,0.9669,True,43.45131036760885
1332,4.5,12.9,18.0,7.9,1.3,5.0,46.5,16.6,7.3,12.5,0.3922,False,17.319293410726363
1333,3.7,11.8,25.4,11.6,1.1,0.5,24.3,0.0,0.0,11.6,0.1481,False,6.659000274502596
1334,4.6,13.3,30.2,11.0,9.9,8.3,79.9,17.7,7.4,9.4,0.7131,True,33.0599472909482
1335,6.2,19.0,15.1,13.3,2.5,5.8,32.8,12.2,1.8,6.0,0.2382,True,22.858603194867513
1336,5.3,11.7,11.2,9.5,1.5,4.7,66.1,35.9,5.3,4.9,0.5867,False,11.308083487501523
1337,5.4,3.1,9.5,2.8,4.1,3.6,62.9,48.7,13.6,1.9,0.5546,True,27.809355965025187
1338,5.4,9.1,31.2,11.2,10.9,0.5,48.7,5.5,4.5,7.8,0.4147,False,21.98610494727584
1339,1.4,15.0,21.8,15.9,4.5,1.1,21.9,0.0,0.0,31.2,0.123,False,15.97550492308962
1340,7.2,11.6,20.9,10.4,15.5,11.3,93.3,52.0,14.3,17.3,0.8687,True,38.71044430970888
1341,0.0,10.3,34.0,18.0,27.0,0.5,48.5,88.2,18.1,2.6,0.4128,False,13.661057982350098
1342,1.0,17.9,18.2,3.9,7.8,0.0,36.7,62.3,2.5,2.1,0.2815,False,7.125610008023351
1343,6.9,5.0,41.7,8.5,21.1,8.1,69.7,7.4,12.8,20.0,0.6168,True,46.8636455509404
1344,4.5,33.9,17.9,24.5,1.2,5.2,39.2,3.6,7.9,28.3,0.3121,True,24.297243760082974
1345,11.2,2.8,38.1,14.5,8.4,0.0,82.8,0.0,0.0,2.6,0.739,False,-3.511909353803606
1346,5.1,7.2,32.0,7.4,8.6,39.8,93.1,1.5,5.7,52.6,0.8665,True,45.91364021763714
1347,8.4,14.9,36.2,13.8,11.5,1.3,84.0,1.5,5.7,21.4,0.7519,True,45.72048526362423
1348,6.8,9.5,19.5,6.3,5.0,8.8,62.9,48.6,0.0,0.0,0.5546,False,5.582714431004676
1349,6.1,12.4,24.8,9.7,6.2,1.3,45.2,19.0,2.7,7.3,0.3808,False,14.815819791664223
1350,2.1,10.2,31.4,8.2,12.6,23.0,91.9,9.3,8.0,21.4,0.8464,True,46.74557321725753
1351,5.0,7.3,30.6,8.0,8.8,46.5,93.8,31.1,10.2,17.2,0.8763,True,46.70715110014538
1352,2.3,4.6,37.1,0.0,8.8,5.8,74.0,0.0,0.0,1.6,0.6551,False,22.08241933938158
1353,3.7,24.3,20.6,24.0,1.6,0.0,12.8,0.0,1.0,19.1,0.0428,True,23.56335355372402
1354,1.3,11.4,28.5,7.4,6.9,37.3,94.7,31.9,10.6,48.6,0.8896,True,62.618796618989165
1355,2.7,12.1,24.0,5.0,1.7,3.3,22.5,8.8,0.0,2.3,0.1292,False,2.8445700617681826
1356,6.8,8.3,36.5,6.8,17.9,1.9,53.9,0.0,0.0,0.0,0.4666,False,11.915804166294873
1357,10.9,15.4,13.7,9.7,11.6,25.1,88.8,10.4,5.7,12.6,0.8071,True,40.99961841285137
1358,5.0,6.1,35.4,3.8,7.5,20.0,90.9,0.0,2.3,20.7,0.8329,True,53.32709416573884
1359,6.2,17.7,27.3,12.1,1.2,2.6,19.0,2.2,1.6,7.4,0.0949,False,-2.166003380087121
1360,1.5,8.9,38.3,6.1,6.2,1.6,26.5,0.0,0.8,0.5,0.1709,False,5.788104368404663
1361,4.6,8.8,25.5,9.6,8.4,4.3,68.4,3.1,0.0,6.1,0.605,True,2.202171480255215
1362,2.9,18.3,23.4,19.7,5.1,0.6,20.3,0.0,4.2,14.3,0.1063,False,9.763891966503149
1363,4.0,8.3,30.8,6.0,12.5,2.0,42.9,0.0,0.2,1.2,0.3559,False,19.339717357342867
1364,5.9,22.9,27.5,17.3,4.6,6.0,81.6,0.0,0.0,4.1,0.7277,True,29.200462105228045
1365,7.1,15.2,25.7,18.5,14.0,25.0,92.8,16.1,22.8,25.7,0.8623,True,59.433551549573195
1366,6.6,1.6,25.2,3.6,3.9,2.9,83.9,51.0,2.6,5.4,0.7504,False,19.055089802652255
1367,5.6,16.4,24.4,21.9,3.8,0.9,19.0,3.5,2.2,15.8,0.0949,False,28.83371163724069
1368,9.3,14.4,23.4,10.6,14.6,18.8,78.7,31.8,0.8,5.5,0.6996,True,24.576206174725325
1369,11.8,1.9,35.2,7.5,20.7,3.9,67.6,0.0,2.9,8.3,0.5981,False,22.740873084319983
1370,3.2,5.7,36.3,6.1,6.3,1.3,48.2,0.0,3.1,0.0,0.4099,False,11.130695916519974
1371,4.3,16.4,16.3,13.1,4.3,4.3,44.0,21.2,11.5,16.7,0.3677,False,26.82268401843662
1372,2.3,10.2,29.5,8.1,6.6,2.6,39.0,3.5,4.1,0.2,0.309,False,6.767489697620551
1373,4.6,11.4,27.5,5.5,8.8,0.1,66.0,0.0,1.0,0.0,0.5857,False,5.309302346078429
1374,2.0,8.0,32.5,10.2,16.9,11.2,67.7,14.3,2.8,10.9,0.6,True,32.45936928102846
1375,16.8,23.9,24.8,18.3,9.3,0.0,27.7,5.6,7.0,14.2,0.1844,True,46.191890584867
1376,3.3,28.9,19.6,21.9,1.4,0.8,11.8,0.0,4.1,24.6,0.0349,True,41.7961480506295
1377,7.1,20.1,14.3,19.9,8.4,7.7,64.3,1.3,12.2,10.4,0.5682,True,36.81174993710973
1378,8.0,7.1,36.1,5.0,25.8,28.7,94.8,64.2,16.6,15.1,0.8912,True,56.26537158036495
1379,4.9,5.6,31.4,6.4,14.1,4.5,85.4,15.7,5.5,5.8,0.7666,True,28.23121115471453
1380,0.8,11.3,24.8,15.2,10.4,4.4,63.0,47.3,0.0,6.5,0.5559,False,17.313952870508942
1381,11.2,18.6,26.7,15.2,23.3,0.5,68.5,0.0,8.6,18.0,0.6057,False,28.850650115015988
1382,5.7,12.5,29.9,5.6,3.0,2.8,40.7,7.6,0.0,0.0,0.3315,False,4.248312119951224
1383,9.3,31.1,17.0,24.1,4.8,0.0,6.5,0.2,5.2,18.7,0.0099,False,18.50993386300378
1384,5.5,11.3,30.3,9.8,11.2,2.6,37.3,0.0,4.2,23.7,0.288,False,21.379467159966925
1385,2.2,21.5,21.7,13.7,2.1,0.2,36.1,0.0,0.8,3.3,0.2753,False,9.017490755520864
1386,5.1,7.0,37.3,8.0,6.1,0.5,59.8,0.0,0.2,3.4,0.5244,False,15.717591035407844
1387,9.8,17.8,21.9,15.9,4.1,5.7,27.9,0.9,1.0,22.1,0.1869,False,19.92802742694691
1388,3.9,7.1,18.2,5.0,7.2,13.6,75.2,42.1,5.3,16.6,0.6676,False,27.57053182313646
1389,4.8,10.2,27.5,7.5,18.9,6.5,71.5,32.9,6.2,24.0,0.6335,True,28.871022232868405
1390,5.0,14.5,28.2,14.5,5.6,5.4,60.9,4.2,11.9,15.0,0.5355,True,67.34882293025579
1391,5.5,25.9,29.4,18.0,17.7,0.7,36.7,16.3,8.4,11.5,0.2815,False,26.17986816344496
1392,8.9,44.4,9.7,21.0,0.6,1.1,19.3,7.0,1.8,10.2,0.0978,False,3.887846695970961
1393,1.6,4.5,12.4,9.4,7.2,1.8,60.7,73.9,5.4,12.5,0.5333,False,11.91172848178031
1394,5.2,15.8,24.2,11.4,2.6,1.6,21.5,0.0,2.7,2.4,0.1193,False,6.283451891779638
1395,1.8,22.7,16.6,9.3,8.3,3.0,64.4,51.6,6.5,6.9,0.5694,False,9.699797355303003
1396,1.4,12.5,34.4,10.3,3.7,10.3,41.9,0.0,0.0,41.6,0.3464,True,34.23995058071509
1397,2.0,15.1,22.0,11.1,7.3,3.2,38.0,0.0,2.4,6.9,0.2975,True,24.89759843221765
1398,4.3,2.6,38.3,7.6,27.0,25.3,92.2,16.4,10.0,31.2,0.8522,True,47.262247783727105
1399,5.2,2.2,41.5,6.7,21.1,0.0,49.8,0.0,1.9,2.2,0.4254,False,1.4003820942869538
1400,2.0,18.2,27.4,12.7,7.3,23.9,79.5,16.0,10.7,22.7,0.7093,True,38.751793667180046
1401,6.7,10.4,25.7,9.5,4.5,3.1,69.7,1.2,3.0,14.9,0.6168,False,24.71707971555553
1402,3.5,9.0,32.0,6.4,5.6,0.8,41.2,0.0,0.9,5.0,0.337,False,10.691873468892902
1403,10.0,11.9,29.2,16.6,18.8,1.9,53.3,1.2,6.2,33.5,0.4614,True,36.43697451412195
1404,21.7,26.2,13.1,16.5,15.4,0.0,39.0,0.7,4.8,22.5,0.309,True,27.026313131786573
1405,5.6,8.4,33.6,8.6,6.3,0.9,58.8,0.0,0.0,2.8,0.5155,False,28.151812442571924
1406,12.6,15.0,31.5,17.6,15.9,3.4,95.4,3.8,11.4,14.7,0.9006,True,47.10736419792208
1407,1.3,15.6,27.4,8.0,8.6,1.7,17.3,0.0,0.0,26.5,0.0775,False,17.85789831124142
1408,3.4,19.1,19.1,9.9,1.0,0.6,26.8,0.0,2.1,5.8,0.1739,False,5.456733716503152
1409,7.9,12.3,30.0,8.5,11.6,6.3,76.7,5.9,3.5,10.5,0.6811,True,30.45003133299321
1410,1.4,18.1,23.9,9.5,5.5,0.6,17.8,0.0,2.6,14.0,0.0835,False,7.815419865021024
1411,4.0,6.8,31.4,6.2,8.3,11.9,88.1,2.1,4.8,5.8,0.7989,True,24.051451964191095
1412,2.7,8.5,24.9,7.5,11.1,5.6,61.9,30.9,3.5,4.5,0.5451,False,15.572326362468624
1413,6.5,0.0,44.7,7.2,18.0,34.2,94.1,90.5,7.0,39.2,0.8811,True,53.4380978290358
1414,0.5,11.4,16.9,7.6,5.6,1.5,49.1,10.3,2.0,3.8,0.4195,False,2.8205542402257686
1415,4.9,23.5,23.7,16.2,5.8,15.1,96.0,21.1,5.8,19.2,0.9103,True,41.73312273363421
1416,6.3,11.3,30.4,10.7,5.6,17.9,84.5,0.0,3.1,30.7,0.7582,True,39.076120990091646
1417,1.9,6.5,20.6,7.3,2.0,0.6,29.6,35.5,3.5,3.3,0.2028,False,16.28706261532946
1418,5.9,24.8,13.0,10.8,3.4,1.5,12.5,43.6,1.0,11.5,0.04,False,15.83388102173842
1419,5.6,8.5,34.5,13.1,12.8,10.7,97.5,25.2,23.4,56.0,0.9397,True,46.2144299374844
1420,3.0,8.3,27.7,12.9,10.4,4.6,79.4,44.0,22.1,24.0,0.7079,True,38.97021494044427
1421,6.8,1.0,20.6,4.4,12.7,5.3,55.1,52.0,5.3,15.5,0.481,True,63.73174707462772
1422,2.5,16.4,23.4,18.7,12.4,0.0,43.6,10.9,6.9,29.5,0.3636,False,33.244341372352835
1423,8.0,26.0,16.7,25.5,0.0,0.0,8.4,0.0,0.0,8.5,0.0165,True,9.86268733354084
1424,4.4,5.9,31.9,8.3,11.6,13.5,89.9,0.0,4.0,33.5,0.8191,True,37.245706485575376
1425,1.7,35.5,14.9,26.1,4.4,0.0,47.1,53.6,17.8,18.6,0.3976,True,27.7812694724486
1426,3.1,17.0,27.5,11.3,7.2,1.8,41.2,25.8,7.0,6.2,0.337,False,9.198756624088466
1427,3.2,7.6,7.4,2.7,0.0,0.2,38.3,33.6,3.6,2.5,0.3007,False,3.151881808471543
1428,9.4,19.5,21.5,15.8,6.7,0.0,18.8,0.0,9.5,14.8,0.0923,True,22.79965095118598
1429,9.3,18.3,26.3,12.8,3.0,1.9,39.4,1.9,1.6,6.0,0.3156,True,14.231979164080688
1430,5.1,6.5,29.0,9.3,13.7,4.8,50.1,13.9,1.4,5.7,0.4286,False,17.80947725863088
1431,10.8,4.6,36.9,9.6,12.2,3.3,81.4,0.0,0.7,3.2,0.7261,False,23.55829651038611
1432,0.9,13.9,22.0,9.9,0.0,0.7,22.6,0.0,0.0,5.8,0.1307,False,1.2526684561466217
1433,9.9,14.7,21.5,10.1,6.5,1.4,51.7,0.0,0.3,3.5,0.4461,False,8.446012675732435
1434,2.1,6.3,34.8,7.2,4.3,32.0,94.6,67.2,6.5,17.2,0.8876,True,56.443727804265464
1435,6.2,16.2,23.3,15.9,5.5,0.8,25.9,0.0,0.4,17.9,0.1644,False,22.61308072620884
1436,4.3,16.1,24.8,9.4,0.0,0.7,23.0,0.0,0.7,2.7,0.1345,False,13.591228026124757
1437,5.0,10.6,29.6,8.2,18.9,15.8,98.1,0.0,6.5,19.0,0.952,True,32.00979693393987
1438,5.6,19.2,21.1,15.6,14.8,0.0,14.6,0.0,0.8,9.0,0.0552,False,22.225115584444517
1439,7.4,33.0,10.1,24.6,0.0,4.8,96.2,3.9,2.9,25.9,0.914,True,17.43593250305564
1440,2.8,8.2,20.4,11.2,9.3,3.5,98.6,2.5,13.0,2.6,0.9644,True,5.702444929255577
1441,4.9,11.2,25.9,4.7,6.4,2.9,35.0,45.9,6.0,4.5,0.2626,False,18.97410034031435
1442,8.5,10.3,24.7,10.2,6.5,13.8,95.0,0.0,0.0,8.8,0.8946,True,21.054267479799876
1443,5.0,8.2,34.1,6.3,12.3,36.1,95.7,45.8,8.6,33.2,0.9049,True,56.339362573437704
1444,4.1,7.3,8.6,4.4,0.0,1.1,64.9,57.2,2.1,4.3,0.5752,False,9.251360641763478
1445,1.4,7.9,32.9,7.0,8.1,8.0,43.4,0.0,1.2,6.1,0.3601,True,16.65072060432009
1446,0.0,10.7,34.9,12.9,4.5,10.7,95.6,1.7,0.0,10.1,0.903,True,25.415938733269385
1447,12.1,19.8,33.4,13.8,24.9,0.2,66.9,0.8,2.0,10.8,0.5919,True,42.562802392217186
1448,4.8,15.4,24.5,13.3,8.7,1.2,29.7,1.6,8.6,41.0,0.204,True,26.939629742438026
1449,5.1,10.3,17.2,13.0,9.1,3.4,59.5,51.1,24.0,21.0,0.5219,True,53.32207907394451
1450,6.7,14.6,24.4,5.8,0.0,6.8,50.9,7.1,3.6,0.9,0.4376,False,13.117472151055292
1451,5.5,6.0,25.8,5.3,7.5,2.8,93.4,1.1,0.7,1.6,0.8703,False,-9.121989012992302
1452,3.6,7.5,29.1,5.4,3.6,2.7,28.9,0.0,0.0,7.6,0.1968,False,10.491572067715795
1453,13.8,7.2,29.9,3.5,13.3,0.9,80.2,58.8,8.8,6.2,0.7161,False,30.196206085253483
1454,3.2,24.6,19.2,10.8,8.6,0.2,21.7,1.2,0.6,1.3,0.1212,False,8.171127484608789
1455,0.3,18.8,23.0,7.9,0.0,0.0,13.5,0.6,2.7,5.9,0.048,False,7.886502067328832
1456,9.5,17.7,26.2,17.4,3.7,1.4,31.9,17.3,5.8,14.1,0.2285,False,17.549084241865792
1457,0.7,18.2,13.3,10.1,6.6,10.9,70.9,21.5,13.4,21.6,0.6275,True,32.15922099321727
1458,9.0,5.8,40.1,6.4,17.6,8.9,94.7,0.0,1.9,7.4,0.8896,True,40.51624056365394
1459,0.4,27.6,28.9,14.2,8.0,1.1,21.1,2.4,1.6,7.3,0.114,False,14.731750784008188
1460,6.8,25.3,19.2,14.7,8.9,25.3,90.2,5.1,5.6,55.5,0.8223,True,47.01662303593031
1461,0.0,21.8,8.0,9.6,6.0,2.9,53.6,34.8,11.5,9.6,0.4642,False,15.963489503196165
1462,8.1,14.1,26.7,9.3,12.2,3.5,77.0,0.0,1.8,4.1,0.6847,True,18.404180555801503
1463,8.2,12.7,19.6,17.2,2.2,21.7,95.4,0.0,19.9,27.0,0.9006,True,41.647021059252374
1464,6.5,13.5,21.2,14.1,9.6,9.2,89.8,15.9,7.5,19.1,0.8179,False,38.03400242336093
1465,5.9,4.0,22.8,8.0,11.2,6.8,75.1,30.8,6.9,15.4,0.6665,False,23.919813088426203
1466,7.4,23.5,18.2,17.0,1.6,1.4,27.5,0.5,15.0,18.2,0.1817,False,21.74401783306991
1467,3.5,7.0,34.9,10.2,14.6,0.3,54.1,29.2,4.3,10.0,0.4688,True,35.47803715385041
1468,5.3,13.0,25.5,18.0,4.2,0.6,41.8,0.0,8.2,4.7,0.3452,True,12.13473909576303
1469,1.5,19.2,26.9,16.6,4.9,0.1,18.3,0.3,1.4,25.5,0.0875,False,22.031154966933315
1470,2.8,11.0,27.7,18.5,12.9,2.5,60.5,7.2,2.0,17.2,0.5314,True,43.08733185701666
1471,8.9,8.2,25.7,9.2,14.0,10.2,96.9,1.1,4.1,13.4,0.9284,True,33.88670617788727
1472,17.8,14.6,23.8,12.3,2.3,2.5,62.3,0.0,1.7,7.2,0.5482,True,52.76214962195012
1473,2.3,11.0,36.0,5.6,12.2,26.3,92.0,6.1,6.1,20.9,0.848,True,47.930119156105754
1474,1.5,20.1,24.8,13.0,16.1,0.0,42.1,8.4,4.9,21.1,0.3481,False,18.082889042691075
1475,3.3,21.5,21.6,16.3,8.2,4.1,56.7,6.0,4.5,5.9,0.4977,False,25.36714753737951
1476,3.2,15.6,25.5,16.5,2.7,0.6,20.7,0.0,0.0,13.5,0.1107,False,1.8317304252092672
1477,5.6,8.4,32.8,10.0,15.0,10.4,94.9,0.0,0.2,13.1,0.8928,False,20.46305067750647
1478,7.5,15.2,25.4,21.1,7.7,5.2,80.8,26.4,11.1,12.9,0.7217,False,22.20246694431284
1479,0.9,4.9,36.4,3.6,6.4,0.2,48.7,0.0,0.7,3.1,0.4147,False,13.108186155415318
1480,5.7,2.8,36.3,5.7,17.9,24.1,98.3,61.2,14.7,25.0,0.9572,True,44.83234216309219
1481,6.3,17.9,30.0,7.3,8.0,2.8,33.6,23.0,4.2,2.3,0.2463,False,15.352648962492644
1482,2.7,16.1,18.4,20.5,1.2,3.6,29.5,0.0,2.6,24.2,0.202,True,9.944105395590729
1483,1.9,6.3,38.5,4.4,20.9,14.1,72.0,2.6,0.0,12.8,0.638,True,31.27598480438227
1484,10.8,8.3,12.0,5.6,3.9,0.6,20.3,27.7,4.8,8.8,0.1063,False,34.14625014205334
1485,8.3,23.8,16.3,19.7,8.3,3.9,73.5,21.2,2.5,14.9,0.651,True,35.32388101196033
1486,5.2,13.7,24.6,11.9,4.2,1.6,26.4,0.4,2.7,15.6,0.1695,True,23.90715685882175
1487,1.1,7.4,26.7,5.5,3.3,1.5,47.2,0.0,0.0,3.6,0.3987,False,4.831564622917968
1488,3.3,2.8,32.1,9.0,15.7,8.0,89.4,44.9,10.6,22.9,0.8135,False,32.65994562315261
1489,2.9,2.3,34.9,1.9,4.8,4.2,90.3,54.8,2.4,2.7,0.8246,False,2.6485284130940734
1490,3.3,15.2,22.3,8.3,11.2,2.6,63.6,13.7,0.6,3.0,0.5621,False,11.599566352316486
1491,8.1,20.9,26.6,21.9,7.0,6.8,33.6,0.0,0.0,17.7,0.2463,True,21.28904706207668
1492,2.0,13.9,23.8,11.3,1.9,0.9,39.2,0.0,0.0,3.4,0.3121,False,6.364522279008529
1493,0.0,9.8,15.8,14.4,2.5,0.3,24.8,0.0,1.6,17.0,0.1539,False,17.78152355710835
1494,8.4,20.8,21.1,9.3,8.6,0.3,29.6,0.0,3.1,13.2,0.2028,False,19.95174696236491
1495,2.6,16.8,25.4,22.2,15.6,7.1,39.1,19.2,9.0,23.6,0.3102,True,32.57878782024864
1496,0.4,11.7,14.7,21.7,9.2,8.6,80.1,47.0,27.6,25.2,0.7152,True,45.393296219528885
1497,1.0,29.7,22.6,27.5,3.5,2.0,25.4,0.2,5.6,28.8,0.16,False,31.513310970965364
1498,2.0,24.5,22.1,11.8,2.7,0.2,8.7,0.0,0.6,20.5,0.018,False,8.600641989534584
1499,9.3,11.6,31.8,14.2,12.5,1.2,53.0,10.1,8.3,2.5,0.4594,False,19.19120123699933
1500,4.4,15.3,28.4,9.4,4.2,2.9,69.8,0.0,4.1,9.6,0.6177,True,14.478929400385798
1501,12.8,5.0,37.4,15.4,18.1,7.7,97.4,85.9,23.3,7.3,0.9378,True,41.529755436311824
1502,3.3,7.4,36.9,10.1,18.5,13.2,87.7,0.0,4.0,19.9,0.7919,True,41.67505444012477
1503,5.8,7.7,32.6,14.8,5.8,17.1,80.2,4.4,0.7,11.7,0.7161,True,36.3920250183722
1504,0.0,27.6,26.1,27.2,0.0,2.2,91.5,0.0,10.7,68.2,0.84,True,58.48688896897475
1505,4.6,12.0,21.2,10.2,3.1,9.1,79.4,5.3,9.1,23.7,0.7079,True,30.722034824749
1506,5.3,27.6,14.1,19.6,0.0,0.0,3.7,1.2,2.1,26.7,0.0037,False,23.24470038632357
1507,4.7,13.5,21.8,11.0,1.3,2.2,36.0,3.0,3.0,1.8,0.2735,False,7.874855164494264
1508,0.8,23.5,25.1,14.6,5.4,0.0,17.0,0.5,3.9,12.8,0.0742,False,21.75799125630523
1509,9.2,16.9,25.7,5.7,1.0,0.2,12.3,0.7,0.4,0.8,0.0384,False,12.858272244036067
1510,15.3,16.5,14.8,38.4,13.9,8.5,99.9,11.6,21.8,35.6,0.9886,True,53.830825439610514
1511,5.3,13.3,15.8,9.0,2.2,0.5,15.9,0.0,0.9,5.9,0.0648,False,8.19397229828053
1512,4.1,14.3,26.6,16.9,3.4,4.5,63.5,8.6,2.3,3.3,0.561,False,16.283987527101576
1513,13.5,12.3,32.0,17.7,12.4,35.6,96.3,0.0,7.3,35.1,0.916,True,48.7023945092443
1514,3.5,12.6,12.7,13.2,7.9,7.7,57.7,36.5,19.5,18.0,0.5073,True,40.35503385176774
1515,0.6,1.1,44.6,2.7,0.5,4.5,96.0,0.0,0.0,1.4,0.9103,True,11.179810865955025
1516,3.1,15.4,29.0,17.4,9.1,4.6,35.3,9.2,3.7,5.2,0.2659,False,21.69246843979398
1517,4.3,21.8,18.1,10.7,5.4,2.6,43.5,13.3,3.7,10.0,0.3621,False,15.175290780713649
1518,1.5,7.8,32.7,6.6,12.6,34.6,93.3,0.0,1.5,29.5,0.8687,True,55.69454722347291
1519,4.8,10.2,28.4,9.8,12.5,3.8,46.1,49.4,0.0,1.1,0.3879,False,13.64135383960067
1520,11.9,6.0,33.3,5.3,11.6,21.7,85.9,37.4,8.1,16.7,0.7725,True,44.2192027888592
1521,2.7,14.7,22.1,11.9,5.4,0.2,21.1,32.3,4.3,4.2,0.114,False,11.241133334555151
1522,6.5,21.1,14.8,9.3,1.7,1.9,44.4,71.5,3.1,3.4,0.3711,False,14.51238055415515
1523,3.3,6.3,18.7,16.7,7.1,9.2,67.6,61.2,23.3,19.8,0.5981,True,34.830242530603826
1524,4.1,7.3,29.3,7.3,6.0,0.4,47.8,2.7,0.0,11.5,0.4052,False,1.252574406414686
1525,4.4,7.6,31.1,5.4,5.0,2.4,41.8,13.5,1.0,1.1,0.3452,False,7.043861170704144
1526,0.0,2.1,15.8,4.3,0.9,2.5,82.3,93.7,4.8,33.8,0.7336,False,18.185390672381267
